custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688311_1208080135_glm4_dewrap_join_chunk_0007,688311,盟升电子,1208080135,7,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6881,6428,3993,3993,17,3993,278,278,"发行人与军工电子、卫星导航和卫星通信终端领域企业比较经营与技术指标，报告期内公司营业收入由2017年16,056.82万元增至2019年28,306.50万元，扣非归母净利润由1,315.75万元增至6,983.14万元。2017、2018年公司收入增速分别为10.10%、26.11%，高于可比公司平均值；2019年收入增速39.79%，与可比公司42.01%较为可比。公司2018、2019年扣非归母净利润增速分别为132.17%、128.59%，高于可比公司平均水平，主要受重点新型武器装备卫星导航产品销售规模提升、毛利率改善及可比公司经营波动影响。",139,63,63,0,4,30,17,6,4,2,6,0.09523809523809523,3,-3,1.7142857142857142,
688311_1208080135_glm4_dewrap_join_chunk_0008,688311,盟升电子,1208080135,8,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6582,6112,3986,3986,17,3986,321,321,"公司2019、2018、2017年综合毛利率分别为65.91%、64.89%、57.84%，销售净利率分别为24.67%、15.09%、8.19%，整体高于可比公司平均水平。公司研发费用分别为2,819.12万元、2,884.70万元、1,903.65万元，占收入比为9.96%、14.25%、11.86%。在卫星导航产品关键指标上，公司动态特性达速度≤8000m/s、加速度≤60g、加加速度≤30g/s，定位精度水平≤3m、高程≤5m，测速精度≤0.15m/s，窄带抗干扰干信比优于90dB。公司主要产品包括卫星导航接收机、组件、专用测试设备，以及卫星通信天线和组件；其核心技术覆盖导航天线、微波变频、信号处理、天馈设计、伺服跟踪等环节。",161,91,91,0,5,37,23,13,9,4,13,0.14285714285714285,4,-9,1.956043956043956,
688311_1208080135_glm4_dewrap_join_chunk_0009,688311,盟升电子,1208080135,9,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6906,6498,3984,3984,17,3984,306,306,公司卫星通信产品覆盖船载、机载、车载平台，船载Ka频段天线口径0.6m、初始捕捉时间≤2min、跟踪精度0.2°，车载Ku频段天线初始捕捉时间≤120s、跟踪精度≤0.2°，与上市公司竞争对手处于同一水平。公司近年来参与重点武器装备研制数量增加，产品定型数量快速增长，并与航天科技、航天科工、中国电科、中航工业等主要军工集团下属科研院所建立长期项目合作关系。公司自主掌握卫星导航天线、微波变频、信号与信息处理等核心技术，具备全国产化设计能力；卫星通信领域掌握天馈设计、射频及微波、传动结构、惯性导航及伺服跟踪等核心技术。其卫星通信产品通过多家知名客户认证并进入批量生产，民航机载动中通产品通过空客、波音适航认证。,153,84,84,0,4,30,23,14,9,4,13,0.15476190476190477,4,-9,2.0714285714285716,
688311_1208080135_glm4_dewrap_join_chunk_0010,688311,盟升电子,1208080135,10,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6130,5544,3579,3579,17,3579,371,372,"公司已形成涵盖机载、船载、车载平台并覆盖L、S、Ku、Ka频段的动中通产品体系，在民航、海洋渔业领域积累商业化经验。报告期内公司产能利用率持续较高，2017至2019年分别为125.05%、122.70%、127.51%；2019年卫星导航产品产量1,199台套、销量1,171台套，卫星通信产品产量1,948台套、销量1,760台套。公司主营收入由2017年16,056.82万元增至2019年28,306.50万元，其中2019年卫星导航收入15,301.39万元、占54.06%，卫星通信收入13,005.11万元、占45.94%。2019年前五名客户销售额合计25,263.62万元、占收入89.25%，其中航天科工集团下属单位合计占32.22%，CHINA USAT占21.73%，航天科技集团占14.69%，中国电科占13.04%。",186,86,86,0,3,31,19,14,13,6,19,0.22093023255813954,4,-15,2.244186046511628,
688311_1208080135_glm4_dewrap_join_chunk_0011,688311,盟升电子,1208080135,11,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6289,5653,3853,3853,17,3853,199,199,报告期内公司客户集中度较高，前五大客户同一控制合并口径销售占比2017至2019年分别为72.13%、73.92%、89.25%，非同一控制口径为44.18%、58.64%、60.85%，与可比公司均值较为可比；主要客户为中国航天科工、航天科技、电子科技等军工集团下属单位，军品主要客户合作年限超过5年；原材料采购以模块及组件为主，2019年采购占比56.57%，前五大供应商采购占比44.98%。,100,76,76,0,5,9,17,22,20,3,23,0.3026315789473684,1,-22,2.6842105263157894,
688311_1208080135_glm4_dewrap_join_chunk_0012,688311,盟升电子,1208080135,12,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6041,5141,3964,3964,17,3964,168,168,"截至2019年末，公司固定资产原值12,026.00万元、账面价值6,417.30万元，其中机器设备账面价值4,612.61万元、成新率52.49%，机器设备原值中研发设备4,727.41万元；公司拥有7项境内商标和3项土地使用权；作为专利权人拥有70项专利，其中发明专利7项、实用新型48项、外观设计15项，均为原始取得且无他项权利。",84,89,89,0,6,5,23,19,30,6,36,0.4044943820224719,1,-35,2.898876404494382,
688311_1208080135_glm4_dewrap_join_chunk_0013,688311,盟升电子,1208080135,13,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6158,5541,3954,3954,17,3954,187,188,公司拥有5项软件著作权和2个域名，相关权利无他项权利，报告期内不存在知识产权许可使用或纠纷；发行人通过盟升科技开展卫星导航及军用卫星通信业务，通过国卫通信开展民用卫星通信业务，已取得军品、北斗导航民用服务、质量体系、高新技术企业、DNV GL船级社、外贸及报关等资质；卫星导航领域已形成13项批量生产核心技术，涵盖抗干扰天线、变频处理、捕获跟踪、实时差分、模拟仿真和授守时等。,94,84,84,0,4,8,18,22,27,5,32,0.38095238095238093,1,-31,2.892857142857143,
688311_1208080135_glm4_dewrap_join_chunk_0014,688311,盟升电子,1208080135,14,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6265,5852,3936,3936,17,3936,210,210,"公司卫星通信领域形成动中通伺服跟踪、惯导零偏估计、两级齿轮传动、螺旋阵列圆极化、宽频及多频微带天线等核心技术，部分指标包括初始搜星120s以内、跟踪精度0.2°RMS以内；22项核心技术广泛应用于卫星导航和卫星通信产品，报告期核心技术产品产量为2017至2019年2,360、2,866、2,856台套，销量为2,260、2,574、2,570台套；2019年卫星通信国内收入6,267.24万元，市场占有率0.78%。",105,92,92,0,3,7,16,24,34,8,42,0.45652173913043476,1,-41,3.119565217391304,
688311_1208080135_glm4_dewrap_join_chunk_0015,688311,盟升电子,1208080135,15,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6619,6154,3960,3960,17,3960,201,201,"公司卫星导航产品多项性能达到或超过客户要求，如抗干扰系统窄带抗干扰能力不小于90dB干信比、射频模块相位一致性±4°、卫导接收机速度8000m/s；卫星通信动中通产品在捕捉时间、跟踪精度和天线增益方面与第一梯队厂商可比，Ku_Ka双频机载动中通已批量应用于沙特航空客机；2019年研发人员92人，占员工33.45%，研发费用2,819.12万元，占营业收入9.96%，并有多项在研项目指标优于行业水平。",101,87,87,0,5,12,17,19,27,7,34,0.39080459770114945,1,-33,2.8275862068965516,
688311_1208080135_glm4_dewrap_join_chunk_0016,688311,盟升电子,1208080135,16,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7035,6405,3993,3993,17,3993,310,311,"盟升电子在研卫星通信项目包括0.8米Ku频段机载动中通、0.9米Ku/Ka双频车载动中通、卫星通导一体化天线、视距测控系统、低轨卫星通信天线和相控阵天线技术，部分项目具备天线效率、跟踪精度、阵元减少30%、作用距离高于国内水平15%等指标。公司卫星导航、卫星通信在研项目列示了阶段、投入经费、人员投入及是否合作研发，多个项目已进入工程研制、生产鉴定或技术鉴定阶段。报告期境外收入为866.71万元、3,521.61万元和6,737.87万元，主要客户Taqnia Space、USAT、Frontier合计占境外销售收入92.82%、96.18%、97.93%，双频机载平板动中通天线2018年进入批量销售后规模快速增长。",155,93,93,0,10,28,12,16,20,7,27,0.2903225806451613,3,-24,2.3118279569892475,
688311_1208080135_glm4_dewrap_join_chunk_0017,688311,盟升电子,1208080135,17,17,results/glm4_dewrap_join_pilot5_20260705/chunks/688311_1208080135_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,281,242,154,154,17,154,166,169,"2019年公司向Taqnia Space销售37.19万元，产品为1台0.45米民航双频平板天线及配件；向USAT销售6,151.63万元，产品为32台双频机载平板动中通天线产品及配件。USAT采购构成当年对Taqnia Space相关批量销售的主要部分，Taqnia Space另为参加德国汉堡航空内饰展订购1台展示用民航双频平板天线。",83,5,5,0,1,0,0,0,3,1,4,0.8,2,-2,3.4,
688038_1210429108_glm4_dewrap_join_chunk_0001,688038,中科通达,1210429108,1,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6985,6573,3956,3956,16,3956,309,311,公司主营业务为通过大数据、云计算等新一代信息技术，为公安部门提供公共安全管理信息化系统设计、开发、建设及运维服务，客户主要为各省市公安部门。公司服务包括信息化系统开发建设、运维、软件开发及销售，已形成公安大数据综合应用平台、智能交通综合管控平台、X-Data Center数据中台、X-Magic Cube数据魔方等软件平台。报告期主营业务收入分别为2.65亿元、4.37亿元、4.91亿元，占营业收入99.18%、98.69%、99.06%；2020年信息化系统开发建设收入4.38亿元，占比88.30%。直接客户主要为公安机关、基础网络运营商及总包方，2020年收入占比分别为24.40%、48.25%、27.35%。,155,86,86,0,8,12,18,28,16,4,20,0.23255813953488372,3,-17,2.511627906976744,
688038_1210429108_glm4_dewrap_join_chunk_0002,688038,中科通达,1210429108,2,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7121,6718,3976,3976,16,3976,288,288,"发行人与运营商合作包括联合体招投标和项目分包，发行人主要承担公安信息化系统开发建设及运维，运营商负责网络链路建设及整体项目管理。报告期运营商客户收入分别为9,395.48万元、16,330.61万元、23,930.82万元，其中分包模式收入占比由45.93%升至77.27%，合作以分包为主。分包模式收入合计分别为8,463.95万元、17,040.60万元、32,058.63万元，运营商客户占比分别为50.99%、62.24%、57.68%；联合体项目共3个，武汉经开区、十堰市及洪山区项目总金额分别为10,683.63万元、18,681.10万元、3,597.98万元。",144,94,94,0,7,16,20,30,17,4,21,0.22340425531914893,3,-18,2.4893617021276597,
688038_1210429108_glm4_dewrap_join_chunk_0003,688038,中科通达,1210429108,3,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7137,6756,3991,3991,16,3991,258,258,"十堰市公共安全视频监控联网应用项目因资金安排变化，于2020年12月调整结算条款，归属于发行人的合同金额由12,200.00万元增至13,601.10万元，并改为湖北广电分6年背靠背支付，构成重大融资成分。变更后预计收入总额由11,007.42万元变为11,012.80万元。报告期运营商客户背靠背结算收入分别为2,221.36万元、8,704.68万元、23,539.69万元，占运营商收入23.64%、53.30%、98.37%；非运营商总包客户背靠背结算收入占比分别为30.17%、44.26%、69.29%。",129,76,76,0,6,32,15,11,9,3,12,0.15789473684210525,3,-9,1.9210526315789473,
688038_1210429108_glm4_dewrap_join_chunk_0004,688038,中科通达,1210429108,4,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7278,6939,3902,3902,16,3902,197,197,发行人主要为公安部门提供公共安全管理信息化服务，所处下游包括公安机关及基础网络运营商。若项目需新建或扩容网络链路，基础网络运营商通常作为总承建方，发行人作为专业服务商承接公共安全管理信息化系统开发建设及运维；若不涉及大额网络链路投资，发行人可直接中标并与公安机关签约。公司采购上游包括基础软件、算法软件、前端感知设备、传输设备、存储及网络设备，行业进入壁垒主要体现为技术、资质、资金和项目经验。,99,82,82,0,9,52,11,6,4,0,4,0.04878048780487805,3,-1,1.3170731707317074,
688038_1210429108_glm4_dewrap_join_chunk_0005,688038,中科通达,1210429108,5,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7413,7117,3988,3988,16,3988,290,291,"公司围绕公安信息化研发大数据处理和挖掘分析、海量小文件处理、跨网边界传输、微服务及分布式集群、虚拟化及Docker容器、地图服务引擎、数据治理和可视化数据建模等技术，并在公安数据汇聚、共享、综合平台和实战应用中产业化。2019年、2020年发行人湖北公安信息化市场占有率模拟测算为15.91%、25.97%。公司通过CMMI 5级认证，拥有电子与智能化工程专业承包壹级、安防工程企业设计施工维护壹级等资质。2018至2020年研发费用为1,783.71万元、2,652.87万元、2,875.70万元；截至招股说明书签署日，公司获授权专利57项，其中发明专利42项，受理专利49项。",145,65,65,0,3,8,9,18,18,9,27,0.4153846153846154,4,-23,3.0307692307692307,
688038_1210429108_glm4_dewrap_join_chunk_0006,688038,中科通达,1210429108,6,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7177,6813,3888,3888,16,3888,227,227,"公司获湖北省智慧交通工程技术研究中心认定，并获批设立国家级博士后科研工作站；业务覆盖湖北、北京、天津、山东等区域，形成公共安全信息化项目经验。截至2020年末，公司技术人员161人，占总人数38%。2018至2020年营业收入由26,672.17万元增至49,597.04万元，复合增长率36.36%，但经营规模和市场占有率低于易华录、银江股份。2019年公司市场份额0.54%，2018年为0.37%，与全国性公安信息化服务商相比综合科研实力仍需增强。",114,92,92,0,6,25,18,20,18,5,23,0.25,3,-20,2.369565217391304,
688038_1210429108_glm4_dewrap_join_chunk_0007,688038,中科通达,1210429108,7,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6598,5964,3941,3941,16,3941,282,283,"公司以公安信息化关键应用技术为核心，基于自主研发的X-Data Center数据中台及微服务架构，实现统一数据资源管理和集约数据支撑。截至招股说明书签署日，公司拥有发明专利42项、实用新型专利8项、外观设计专利7项、软件著作权144项；2020年研发投入2,875.70万元，占营业收入5.80%，技术人员161人，占38%。2020年主营业务收入49,128.46万元，占99.06%，其中信息化系统开发建设43,794.50万元，占88.30%。2020年前五大客户收入37,533.13万元，占75.67%，中国电信、湖北广电分别占25.34%、19.59%。",141,85,85,0,4,8,13,20,28,12,40,0.47058823529411764,4,-36,3.1294117647058823,
688038_1210429108_glm4_dewrap_join_chunk_0008,688038,中科通达,1210429108,8,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5586,5073,3450,3450,16,3450,253,253,"按终端客户口径，发行人公安客户收入占比由2018年的93.91%升至2020年的98.36%，湖北最终用户收入占比由76.61%升至86.85%。公司为公安部门提供公共安全管理信息化服务，硬件设备均外购，不涉及生产制造；采购原材料包括摄像设备、服务器、存储器、杆件、机箱及基础软件、识别算法等。2020年采购额下降，主要因湖北省公安厅智能感知平台和咸宁雪亮工程在2019年大量采购备货。2020年前五名供应商采购额9,562.56万元，占采购总额34.73%，主要供应商包括神州数码、海康威视、大华科技等。",127,76,76,0,3,6,16,24,20,7,27,0.35526315789473684,4,-23,2.960526315789474,
688038_1210429108_glm4_dewrap_join_chunk_0009,688038,中科通达,1210429108,9,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6100,5291,3942,3942,16,3942,236,236,"截至报告期末，公司固定资产账面价值765.83万元，主要为房屋、运输工具、电子设备和办公设备，并拥有软件产业三期A3栋10层4处办公房产及对应土地使用权；2021年5月，公司以相关房产和土地使用权为不超过1,746.43万元借款提供抵押担保。发行人及子公司租赁多处房屋，主要用于日常经营或员工住宿，除一处出租方为实际控制人之一外，其他出租方无关联关系。公司无形资产包括土地使用权、专利、软件著作权及商标，已获授权专利57项，其中发明专利42项、实用新型8项、外观设计7项。",118,75,75,0,2,2,24,18,23,6,29,0.38666666666666666,3,-26,3.013333333333333,
688038_1210429108_glm4_dewrap_join_chunk_0010,688038,中科通达,1210429108,10,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6408,5814,3993,3993,16,3993,241,241,"公司曾以前6项发明专利为2,000万元流动资金借款提供质押，借款已于2021年5月16日到期还款，对应专利质押已解除。其中“一种基于覆盖网的道路交通协调系统及方法”为重要技术储备，应用于智能交通综合管控平台交通区域协调模块；但受移动网络稳定性、数据维度和后台计算量等限制，报告期内未大规模推广，仅2017年、2018年相关项目收入分别为368.85万元、119.62万元。公司拥有144项软件著作权，覆盖智能交通管理、卡口控制、道路信号控制、公安综合应用、视频监控和运维管理等系统。",121,78,78,0,2,3,22,25,21,5,26,0.3333333333333333,3,-23,2.9615384615384617,
688038_1210429108_glm4_dewrap_join_chunk_0011,688038,中科通达,1210429108,11,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6249,5651,3987,3987,16,3987,229,229,发行人及子公司拥有多项软件著作权，覆盖卡口电警抓拍、视频监控预判、综合管控、公安视频关联分析、便民服务、电子警察、道路交通集成指挥、交通预警、数据魔方、数据中台、疫情可视化、交通监测、智能非现场执法等平台。相关著作权登记号集中披露至2021SR0472364、2021SR0465892等，权利人包括发行人、北京中科、安泰泽善。公司还披露多项第9类、第42类、第35类、第39类商标，核定范围涉及交通信号、电子监控、软件设计、SaaS、数据存储和交通信息等。,115,103,103,0,8,4,18,31,42,0,42,0.4077669902912621,3,-39,2.9223300970873787,
688038_1210429108_glm4_dewrap_join_chunk_0012,688038,中科通达,1210429108,12,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6759,6398,3932,3932,16,3932,290,290,公司持有与主营业务相关的电子与智能化工程专业承包壹级、安防工程设计施工维护壹级、信息系统集成及服务贰级、ITSS运维贰级、CMMI成熟度5级、安全生产许可证、CCRC信息系统安全集成二级等资质。其核心技术包括公安信息化系统集成及软件开发，覆盖传输接入、视频联网、数据处理、系统对接、网络安全和容灾备份。软件开发方面，公司基于微服务架构形成AIF集成框架和分布式消息推送服务，单节点推送量达700/s、延迟20ms内。公司数据中台支持实时和批处理任务、海量数据入库、复杂索引组合及restful服务，视频协转、地图引擎、Docker部署、跨网边界传输和海量小文件处理也用于公安场景。,145,74,74,0,5,21,17,19,10,2,12,0.16216216216216217,4,-8,2.189189189189189,
688038_1210429108_glm4_dewrap_join_chunk_0013,688038,中科通达,1210429108,13,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7071,6748,3992,3992,16,3992,321,321,公司已开发数据魔方、数据中台和国标视频基础平台，分别支持动态数据可视化在线编辑、多源数据接入清洗治理发布，以及视频设备接入、录像浏览、云台控制、平台级联和C/S、B/S视频API。疫情期间公司按湖北省公安厅指示上线疫情防控大数据交互平台和离鄂通道车辆通行证查控平台，汇聚卫健委、人口及公安数据并提供统计分析。公司截至签署日拥有57项专利，其中42项为发明专利，另有49项专利受理，其中47项为发明专利。核心技术中，大数据处理和挖掘分析、视频编解码及协转、跨网边界传输、海量小文件处理等已取得或正在申请发明专利；微服务集群单节点推送700条/s、延迟20ms内，大数据接入峰值60M/s、具备5TB/天接入能力，视频协转支持约200路并发调阅。,161,82,82,0,3,18,14,25,16,6,22,0.2682926829268293,4,-18,2.6219512195121952,
688038_1210429108_glm4_dewrap_join_chunk_0014,688038,中科通达,1210429108,14,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7367,7132,3994,3994,16,3994,337,338,公司地图服务引擎集成Leaflet、Mapbox GL、Cesium、ECharts、D3.js和three.js等库，支持MVT矢量瓦片、二三维融合、多源异构空间分析及统一地图样式配置。Docker技术被用于代码提交、编译、打包、发布和生产部署，结合镜像仓库、ansible、swarm及Kubernetes，可在10分钟内部署完整平台、1分钟内完成版本更新或回退，整体效率提升50%以上。跨网边界传输技术面向公安单向网络，采用TCP长连接及信令、数据分离协议，单节点无限制网络下文件传输效率达10M/s。海量小文件处理技术通过FTS、消息解耦、多级索引和热数据缓存，将处理延时控制在100ms以内，管理节点内存占用降低90%以上，小文件请求平均响应时长降低30%-40%。,169,79,79,0,2,20,13,23,15,6,21,0.26582278481012656,4,-17,2.5949367088607596,
688038_1210429108_glm4_dewrap_join_chunk_0015,688038,中科通达,1210429108,15,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6668,6223,3971,3971,16,3971,335,336,"公司核心技术包括微服务及分布式集群、大数据处理和挖掘分析、视频编解码及协转、可视化数据建模、地图服务引擎、Docker容器、跨网边界传输和海量小文件处理，其中跨网边界传输和海量小文件处理为公司自有技术。报告期内核心技术产品收入分别为26,453.32万元、43,712.23万元和49,128.46万元，占营业收入99.18%、98.69%和99.06%。公司通过CMMI 5级认证，截至签署日拥有57项专利、42项发明专利和144项软件著作权，并设有国家级博士后科研工作站等科研平台。其在研项目包括物联感知大数据实战平台、人员关系图谱分析系统、智能非现场违法处理平台、公安智搜平台、一体化技战法智能研判系统、公安大数据服务中台和国标视频监控平台，多个项目标注为国内领先。",168,91,91,0,4,12,17,31,19,8,27,0.2967032967032967,4,-23,2.802197802197802,
